Exchange,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
Nasdaq,VRNA,Verona Pharma plc,10.9311,100683935.4,9210778,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrna
Nasdaq,VRRM,Verra Mobility Corporation,10.08,117994302.7,n/a,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/vrrm
Nasdaq,VRRMW,Verra Mobility Corporation,1.95,0,n/a,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/vrrmw
Nasdaq,VRCA,Verrica Pharmaceuticals Inc.,11.62,298591831,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrca
Nasdaq,VTNR,Vertex Energy: Inc,1.44,57610828.8,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/vtnr
Nasdaq,VRTX,Vertex Pharmaceuticals Incorporated,179.45,45859889381,n/a,1991,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrtx
Nasdaq,VERU,Veru Inc.,1.51,83480283.56,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/veru
Nasdaq,VIA,Viacom Inc.,35.15,14160841519,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/via
Nasdaq,VIAB,Viacom Inc.,32.03,11129147387,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/viab
Nasdaq,VSAT,ViaSat: Inc.,68.97,4114076294,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vsat
Nasdaq,VIAV,Viavi Solutions Inc.,10.07,2300212924,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/viav
Nasdaq,VICL,Vical Incorporated,1.36,29669815.76,n/a,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vicl
Nasdaq,VICR,Vicor Corporation,34.62,1390557652,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vicr
Nasdaq,VCTR,Victory Capital Holdings: Inc.,12.08,820328120.6,n/a,2018,Finance,Investment Managers,https://www.nasdaq.com/symbol/vctr
Nasdaq,CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,31.22,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ciz
Nasdaq,VSDA,VictoryShares Dividend Accelerator ETF,30.03,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vsda
Nasdaq,CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,22.9,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cey
Nasdaq,CEZ,VictoryShares Emerging Market Volatility Wtd ETF,26.13,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cez
Nasdaq,CID,VictoryShares International High Div Volatility Wtd ETF,31.5701,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cid
Nasdaq,CIL,VictoryShares International Volatility Wtd ETF,36.41,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cil
Nasdaq,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,48.57,33999000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cfo
Nasdaq,CFA,VictoryShares US 500 Volatility Wtd ETF,48.68,9736000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cfa
Nasdaq,CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,44.69,113959500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csf
Nasdaq,CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,46.44,30186000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cdc
Nasdaq,CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,45.18,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cdl
Nasdaq,VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,29.01,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vsmv
Nasdaq,CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,44.7527,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csb
Nasdaq,CSA,VictoryShares US Small Cap Volatility Wtd ETF,45.74,41166228.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csa
Nasdaq,VRAY,ViewRay: Inc.,6.91,661495778.7,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vray
Nasdaq,VKTX,Viking Therapeutics: Inc.,10.99,785343828.4,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktx
Nasdaq,VKTXW,Viking Therapeutics: Inc.,13.42,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktxw
Nasdaq,VBFC,Village Bank and Trust Financial Corp.,34.5,49474207.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/vbfc
Nasdaq,VLGEA,Village Super Market: Inc.,27.75,399118371,n/a,n/a,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/vlgea
Nasdaq,VIOT,Viomi Technology Co.: Ltd,8.55,97470000,11400000,2018,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/viot
Nasdaq,VNOM,Viper Energy Partners LP,29.71,3686192668,n/a,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/vnom
Nasdaq,VIRC,Virco Manufacturing Corporation,4.4,67572810.8,n/a,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/virc
Nasdaq,VTSI,VirTra: Inc.,3.76,29748394.32,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/vtsi
Nasdaq,VIRT,Virtu Financial: Inc.,25.55,4835045131,n/a,2015,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/virt
Nasdaq,VRTS,Virtus Investment Partners: Inc.,94.17,672995510.3,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/vrts
Nasdaq,VRTSP,Virtus Investment Partners: Inc.,88.16,0,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/vrtsp
Nasdaq,BBC,Virtus LifeSci Biotech Clinical Trials ETF,27.12,27120108.48,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbc
Nasdaq,BBP,Virtus LifeSci Biotech Products ETF,38.37,38370153.48,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbp
Nasdaq,VRTU,Virtusa Corporation,43.81,1310427503,n/a,2007,Technology,EDP Services,https://www.nasdaq.com/symbol/vrtu
Nasdaq,VTGN,VistaGen Therapeutics: Inc.,1.78,45951794.7,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtgn
Nasdaq,VC,Visteon Corporation,73.76,2132384340,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/vc
Nasdaq,VTL,Vital Therapies: Inc.,0.3166,13414245.12,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtl
Nasdaq,VIVE,Viveve Medical: Inc.,2.16,68015172.96,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vive
Nasdaq,VVPR,VivoPower International PLC,1.08,14641966.08,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/vvpr
Nasdaq,VVUS,VIVUS: Inc.,2.83,30082682.09,n/a,1994,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vvus
Nasdaq,VOD,Vodafone Group Plc,21.31,10119647538,474877876,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vod
Nasdaq,VOXX,VOXX International Corporation,5.04,121963232.2,n/a,n/a,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/voxx
Nasdaq,VYGR,Voyager Therapeutics: Inc.,11.53,375380757.2,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vygr
Nasdaq,VSEC,VSE Corporation,28.94,314899207.6,n/a,n/a,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/vsec
Nasdaq,VTVT,vTv Therapeutics Inc.,1.65,67231508.85,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtvt
Nasdaq,VUZI,Vuzix Corporation,5.83,160835136.7,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vuzi
Nasdaq,WTRH,Waitr Holdings Inc.,11.63,88567950.99,n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wtrh
Nasdaq,WTRHW,Waitr Holdings Inc.,1.4,0,n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wtrhw
Nasdaq,WBA,Walgreens Boots Alliance: Inc.,84.85,80536609013,n/a,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/wba
Nasdaq,WAFD,Washington Federal: Inc.,28.33,2311238911,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wafd
Nasdaq,WASH,Washington Trust Bancorp: Inc.,51.99,898289250.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wash
Nasdaq,WSBF,Waterstone Financial: Inc.,16.78,491739393.4,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wsbf
Nasdaq,WVE,WAVE Life Sciences Ltd.,46.2,1361223956,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/wve
Nasdaq,WSTG,Wayside Technology Group: Inc.,11.51,51754645.94,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/wstg
Nasdaq,WCFB,WCF Bancorp: Inc.,8.9,22797723.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wcfb
Nasdaq,WDFC,WD-40 Company,175.91,2434012138,n/a,1973,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wdfc
Nasdaq,WB,Weibo Corporation,59.73,3827936161,64087329,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wb
Nasdaq,WTW,Weight Watchers International Inc,51.25,3425400196,n/a,2001,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/wtw
Nasdaq,WEBK,Wellesley Bancorp: Inc.,31.78,79931753.02,n/a,2012,Finance,Banks,https://www.nasdaq.com/symbol/webk
Nasdaq,WEN,Wendy&#39;s Company (The),18.06,4210295906,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wen
Nasdaq,WERN,Werner Enterprises: Inc.,33.34,2373618062,n/a,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/wern
Nasdaq,WSBC,WesBanco: Inc.,43.07,2350041977,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wsbc
Nasdaq,WTBA,West Bancorporation,20.64,336338996.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wtba
Nasdaq,WABC,Westamerica Bancorporation,62.53,1671265322,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wabc
Nasdaq,WSTL,Westell Technologies: Inc.,2.04,31869661.32,n/a,1995,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/wstl
Nasdaq,WBND,Western Asset Total Return ETF,24.79,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wbnd
Nasdaq,WDC,Western Digital Corporation,45.52,13174611798,n/a,n/a,Technology,Electronic Components,https://www.nasdaq.com/symbol/wdc
Nasdaq,WNEB,Western New England Bancorp: Inc.,10.01,297764537.1,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wneb
Nasdaq,WPRT,Westport Fuel Systems Inc,2.15,284810753.7,n/a,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wprt
Nasdaq,WWR,Westwater Resources: Inc.,0.1899,12596563.97,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr
Nasdaq,WEYS,Weyco Group: Inc.,33.21,337417718,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/weys
Nasdaq,WHLR,Wheeler Real Estate Investment Trust: Inc.,2.9,27210879.8,n/a,2012,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlr
Nasdaq,WHLRD,Wheeler Real Estate Investment Trust: Inc.,18,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrd
Nasdaq,WHLRP,Wheeler Real Estate Investment Trust: Inc.,16.69,12016800,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrp
Nasdaq,WHLRW,Wheeler Real Estate Investment Trust: Inc.,0.007,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrw
Nasdaq,WHF,WhiteHorse Finance: Inc.,12.97,266482035,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/whf
Nasdaq,WHLM,Wilhelmina International: Inc.,6.2562,32943697.76,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/whlm
Nasdaq,WVVI,Willamette Valley Vineyards: Inc.,7.24,35943189.96,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvi
Nasdaq,WVVIP,Willamette Valley Vineyards: Inc.,5.24,0,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvip
Nasdaq,WLDN,Willdan Group: Inc.,36.6,400236518.4,n/a,2006,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/wldn
Nasdaq,WLFC,Willis Lease Finance Corporation,37.35,231903946.4,n/a,1996,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/wlfc
Nasdaq,WLTW,Willis Towers Watson Public Limited Company,158.49,20593963484,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/wltw
Nasdaq,WSC,WillScot Corporation,13.72,1486254329,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/wsc
Nasdaq,WIN,Windstream Holdings: Inc.,3.38,145123484,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/win
Nasdaq,WING,Wingstop Inc.,64.51,1889887992,n/a,2015,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wing
Nasdaq,WINA,Winmark Corporation,150.27,586233624.5,n/a,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/wina
Nasdaq,WINS,Wins Finance Holdings Inc.,27.4777,545092775.6,n/a,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wins
Nasdaq,WTFC,Wintrust Financial Corporation,76.64,4321908478,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wtfc
Nasdaq,WTFCM,Wintrust Financial Corporation,25.61,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wtfcm
Nasdaq,WTFCW,Wintrust Financial Corporation,54.99,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wtfcw
Nasdaq,AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,43.59,43590000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agnd
Nasdaq,CXSE,WisdomTree China ex-State-Owned Enterprises Fund,65.62,157488000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cxse
Nasdaq,EMCG,WisdomTree Emerging Markets Consumer Growth Fund,20.686,25857500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emcg
Nasdaq,EMCB,WisdomTree Emerging Markets Corporate Bond Fund,67.46,40476000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emcb
Nasdaq,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,23.16,69480000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dgre
Nasdaq,DXGE,WisdomTree Germany Hedged Equity Fund,28.22,62084000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dxge
Nasdaq,HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,23.415,297370500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hyzd
Nasdaq,AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,47.51,57012000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agzd
Nasdaq,WETF,WisdomTree Investments: Inc.,7.25,1109511914,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/wetf
Nasdaq,DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,41.9653,117502840,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dxjs
Nasdaq,GULF,WisdomTree Middle East Dividend Fund,18.57,16713000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gulf
Nasdaq,HYND,WisdomTree Negative Duration High Yield Bond Fund,20.794,64461400,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hynd
Nasdaq,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,41.97,2425866000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dgrw
Nasdaq,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,34.9489,111836480,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dgrs
Nasdaq,WIX,Wix.com Ltd.,93.51,4384533349,n/a,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wix
Nasdaq,WWD,Woodward: Inc.,82.89,5121082461,n/a,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wwd
Nasdaq,WDAY,Workday: Inc.,145.3,31530100000,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/wday
Nasdaq,WKHS,Workhorse Group: Inc.,0.7303,41094663.1,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/wkhs
Nasdaq,WRLD,World Acceptance Corporation,107.37,1059250575,n/a,1991,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wrld
Nasdaq,WMGI,Wright Medical Group N.V.,28.05,3508539161,n/a,2011,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/wmgi
Nasdaq,WMGIZ,Wright Medical Group N.V.,1.5,0,n/a,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/wmgiz
Nasdaq,WSFS,WSFS Financial Corporation,41.57,1304027953,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wsfs
Nasdaq,WVFC,WVS Financial Corp.,15.87,31869245.28,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/wvfc
Nasdaq,WYNN,Wynn Resorts: Limited,108.12,11756808566,n/a,2002,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/wynn
Nasdaq,XBIT,XBiotech Inc.,4.15,148652053.8,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xbit
Nasdaq,XELB,Xcel Brands: Inc,2.11,38541686.22,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/xelb
Nasdaq,XEL,Xcel Energy Inc.,51.53,26487623947,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/xel
Nasdaq,XNCR,Xencor: Inc.,41.49,2333162435,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xncr
Nasdaq,XBIO,Xenetic Biosciences: Inc.,3.24,30468600.36,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xbio
Nasdaq,XENE,Xenon Pharmaceuticals Inc.,7.99,201670380.5,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xene
Nasdaq,XERS,Xeris Pharmaceuticals: Inc.,20.35,424644996.6,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xers
Nasdaq,XGTI,XG Technology: Inc,0.48,8545594.08,n/a,2013,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/xgti
Nasdaq,XLNX,Xilinx: Inc.,91.2,23077561272,n/a,1990,Technology,Semiconductors,https://www.nasdaq.com/symbol/xlnx
Nasdaq,XOMA,XOMA Corporation,15.01,126013287.9,n/a,1986,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xoma
Nasdaq,XPER,Xperi Corporation,13.64,660423716,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/xper
Nasdaq,XSPA,XpresSpa Group: Inc. ,0.2,6909303.6,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/xspa
Nasdaq,XTLB,XTL Biopharmaceuticals Ltd.,2.45,6936758.5,2831330,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xtlb
Nasdaq,XNET,Xunlei Limited,4.89,190258266.7,38907621,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/xnet
Nasdaq,YNDX,Yandex N.V.,29.16,9459441714,n/a,2011,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/yndx
Nasdaq,YRIV,Yangtze River Port and Logistics Limited ,11.71,2018680413,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/yriv
Nasdaq,YTRA,Yatra Online: Inc.,5.07,228828127.7,n/a,n/a,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/ytra
Nasdaq,YTEN,Yield10 Bioscience: Inc.,1.35,13534844.85,n/a,n/a,Basic Industries,Containers/Packaging,https://www.nasdaq.com/symbol/yten
Nasdaq,YIN,Yintech Investment Holdings Limited,7.41,109360062.6,14758443,2016,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/yin
Nasdaq,YMAB,Y-mAbs Therapeutics: Inc.,26.32,0,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ymab
Nasdaq,YOGA,YogaWorks: Inc.,0.685,11390733.48,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/yoga
Nasdaq,YGYI,Youngevity International: Inc.,6.82,147047499.9,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/ygyi
Nasdaq,YRCW,YRC Worldwide: Inc.,5.72,193613809,n/a,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/yrcw
Nasdaq,YECO,Yulong Eco-Materials Limited,5.88,167050800,n/a,2017,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/yeco
Nasdaq,YY,YY Inc.,65.7,3252968162,49512453,2012,Technology,EDP Services,https://www.nasdaq.com/symbol/yy
Nasdaq,ZFGN,Zafgen: Inc.,5.09,187672270.2,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zfgn
Nasdaq,ZAGG,ZAGG Inc,9.64,267926245.6,n/a,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/zagg
Nasdaq,ZLAB,Zai Lab Limited,18.5,379802262,20529852,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zlab
Nasdaq,ZEAL,Zealand Pharma A/S,13.05,43142738.85,3305957,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zeal
Nasdaq,ZBRA,Zebra Technologies Corporation,177.92,9572901266,n/a,1991,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/zbra
Nasdaq,Z,Zillow Group: Inc.,36.8,7479476389,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/z
Nasdaq,ZG,Zillow Group: Inc.,36.39,7396145266,n/a,2011,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/zg
Nasdaq,ZN,Zion Oil & Gas Inc,0.4543,29395598.71,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/zn
Nasdaq,ZNWAA,Zion Oil & Gas Inc,n/a,0,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/znwaa
Nasdaq,ZION,Zions Bancorporation N.A.,48.21,9265244105,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/zion
Nasdaq,ZIONW,Zions Bancorporation N.A.,16.4,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/zionw
Nasdaq,ZIOP,ZIOPHARM Oncology Inc,3.29,530740049.6,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ziop
Nasdaq,ZIXI,Zix Corporation,6.8,368543870.4,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/zixi
Nasdaq,ZKIN,ZK International Group Co.: Ltd,1.55,20487143.6,n/a,2017,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/zkin
Nasdaq,ZGNX,Zogenix: Inc.,41.27,1732020144,n/a,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zgnx
